areaId,minLat,maxLat,minLon,maxLon,active
26764,28.4309,28.4409,-81.6691,-81.6491,0
26765,28.4309,28.4409,-81.6491,-81.6291,1
26766,28.4309,28.4409,-81.6291,-81.6091,1
26767,28.4309,28.4409,-81.6091,-81.5891,0
26768,28.4309,28.4409,-81.5891,-81.5691,1
26769,28.4309,28.4409,-81.5691,-81.5491,1
26770,28.4309,28.4409,-81.5491,-81.5291,1
26771,28.4309,28.4409,-81.5291,-81.5091,1
26772,28.4309,28.4409,-81.5091,-81.4891,1
26773,28.4309,28.4409,-81.4891,-81.4691,1
26774,28.4309,28.4409,-81.4691,-81.4491,0
26775,28.4309,28.4409,-81.4491,-81.4291,0
26776,28.4309,28.4409,-81.4291,-81.4091,0
26777,28.4309,28.4409,-81.4091,-81.3891,0
26778,28.4309,28.4409,-81.3891,-81.3691,0
26779,28.4309,28.4409,-81.3691,-81.3491,0
26780,28.4309,28.4409,-81.3491,-81.3291,0
26781,28.4309,28.4409,-81.3291,-81.3091,0
26782,28.4309,28.4409,-81.3091,-81.2891,0
26783,28.4309,28.4409,-81.2891,-81.2691,0
26784,28.4309,28.4409,-81.2691,-81.2491,0
26785,28.4309,28.4409,-81.2491,-81.2291,0
26786,28.4309,28.4409,-81.2291,-81.2091,0
26787,28.4309,28.4409,-81.2091,-81.1891,0
26788,28.4309,28.4409,-81.1891,-81.1691,0
26789,28.4309,28.4409,-81.1691,-81.1491,0
26790,28.4309,28.4409,-81.1491,-81.1291,0
26791,28.4309,28.4409,-81.1291,-81.1091,0
26792,28.4309,28.4409,-81.1091,-81.0891,0
26793,28.4309,28.4409,-81.0891,-81.0691,0
26794,28.4309,28.4409,-81.0691,-81.0491,0
26795,28.4309,28.4409,-81.0491,-81.0291,0
26796,28.4309,28.4409,-81.0291,-81.0091,0
26797,28.4309,28.4409,-81.0091,-80.9891,0
26798,28.4309,28.4409,-80.9891,-80.9691,0
26799,28.4309,28.4409,-80.9691,-80.9491,0
26800,28.4309,28.4409,-80.9491,-80.9291,0
26801,28.4309,28.4409,-80.9291,-80.9091,0
26802,28.4309,28.4409,-80.9091,-80.8891,0
26803,28.4309,28.4409,-80.8891,-80.8691,0
26804,28.4309,28.4409,-80.8691,-80.8491,0
26805,28.4309,28.4409,-80.8491,-80.8291,0
26806,28.4309,28.4409,-80.8291,-80.8091,0
26807,28.4309,28.4409,-80.8091,-80.7891,0
26808,28.4309,28.4409,-80.7891,-80.7691,0
26809,28.4309,28.4409,-80.7691,-80.7491,1
26810,28.4309,28.4409,-80.7491,-80.7291,1
26811,28.4309,28.4409,-80.7291,-80.7091,1
26812,28.4309,28.4409,-80.7091,-80.6891,0
26813,28.4309,28.4409,-80.6891,-80.6691,0
26814,28.4309,28.4409,-80.6691,-80.6491,1
26815,28.4309,28.4409,-80.6491,-80.6291,1
26816,28.4309,28.4409,-80.6291,-80.6091,1
26817,28.4309,28.4409,-80.6091,-80.5891,1
26818,28.4309,28.4409,-80.5891,-80.5691,1
26819,28.4309,28.4409,-80.5691,-80.5491,1
26820,28.4309,28.4409,-80.5491,-80.5291,0
26821,28.4309,28.4409,-80.5291,-80.5091,0
26822,28.4309,28.4409,-80.5091,-80.4891,0
26823,28.4309,28.4409,-80.4891,-80.4691,0
26824,28.4309,28.4409,-80.4691,-80.4491,0
26825,28.4309,28.4409,-80.4491,-80.4291,0
26826,28.4309,28.4409,-80.4291,-80.4091,0
26827,28.4309,28.4409,-80.4091,-80.3891,0
26828,28.4309,28.4409,-80.3891,-80.3691,1
26829,28.4309,28.4409,-80.3691,-80.3491,1
26830,28.4309,28.4409,-80.3491,-80.3291,0
26831,28.4309,28.4409,-80.3291,-80.3091,1
26832,28.4309,28.4409,-80.3091,-80.2891,1
26833,28.4309,28.4409,-80.2891,-80.2691,0
26834,28.4309,28.4409,-80.2691,-80.2491,0
26835,28.4309,28.4409,-80.2491,-80.2291,1
26836,28.4309,28.4409,-80.2291,-80.2091,0
26837,28.4309,28.4409,-80.2091,-80.1891,0
26838,28.4309,28.4409,-80.1891,-80.1691,0
26839,28.4309,28.4409,-80.1691,-80.1491,1
26840,28.4309,28.4409,-80.1491,-80.1291,0
26841,28.4309,28.4409,-80.1291,-80.1091,1
26842,28.4309,28.4409,-80.1091,-80.0891,1
26843,28.4309,28.4409,-80.0891,-80.0691,1
26844,28.4309,28.4409,-80.0691,-80.0491,1
26845,28.4309,28.4409,-80.0491,-80.0291,1
26846,28.4309,28.4409,-80.0291,-80.0091,1
26847,28.4309,28.4409,-80.0091,-79.9891,1
26848,28.4309,28.4409,-79.9891,-79.9691,1
26849,28.4309,28.4409,-79.9691,-79.9491,1
26850,28.4309,28.4409,-79.9491,-79.9291,1
26851,28.4309,28.4409,-79.9291,-79.9091,0
26852,28.4309,28.4409,-79.9091,-79.8891,1
26853,28.4309,28.4409,-79.8891,-79.8691,0
26854,28.4309,28.4409,-79.8691,-79.8491,0
26855,28.4409,28.4509,-82.4691,-82.4491,0
26856,28.4409,28.4509,-82.4491,-82.4291,0
26857,28.4409,28.4509,-82.4291,-82.4091,0
26858,28.4409,28.4509,-82.4091,-82.3891,0
26859,28.4409,28.4509,-82.3891,-82.3691,0
26860,28.4409,28.4509,-82.3691,-82.3491,0
26861,28.4409,28.4509,-82.3491,-82.3291,0
26862,28.4409,28.4509,-82.3291,-82.3091,1
26863,28.4409,28.4509,-82.3091,-82.2891,0
26864,28.4409,28.4509,-82.2891,-82.2691,0
26865,28.4409,28.4509,-82.2691,-82.2491,0
26866,28.4409,28.4509,-82.2491,-82.2291,0
26867,28.4409,28.4509,-82.2291,-82.2091,0
26868,28.4409,28.4509,-82.2091,-82.1891,0
26869,28.4409,28.4509,-82.1891,-82.1691,0
26870,28.4409,28.4509,-82.1691,-82.1491,0
26871,28.4409,28.4509,-82.1491,-82.1291,0
26872,28.4409,28.4509,-82.1291,-82.1091,0
26873,28.4409,28.4509,-82.1091,-82.0891,0
26874,28.4409,28.4509,-82.0891,-82.0691,0
26875,28.4409,28.4509,-82.0691,-82.0491,0
26876,28.4409,28.4509,-82.0491,-82.0291,0
26877,28.4409,28.4509,-82.0291,-82.0091,0
26878,28.4409,28.4509,-82.0091,-81.9891,0
26879,28.4409,28.4509,-81.9891,-81.9691,0
26880,28.4409,28.4509,-81.9691,-81.9491,0
26881,28.4409,28.4509,-81.9491,-81.9291,0
26882,28.4409,28.4509,-81.9291,-81.9091,0
26883,28.4409,28.4509,-81.9091,-81.8891,0
26884,28.4409,28.4509,-81.8891,-81.8691,0
26885,28.4409,28.4509,-81.8691,-81.8491,0
26886,28.4409,28.4509,-81.8491,-81.8291,0
26887,28.4409,28.4509,-81.8291,-81.8091,1
26888,28.4409,28.4509,-81.8091,-81.7891,1
26889,28.4409,28.4509,-81.7891,-81.7691,0
26890,28.4409,28.4509,-81.7691,-81.7491,0
26891,28.4409,28.4509,-81.7491,-81.7291,1
26892,28.4409,28.4509,-81.7291,-81.7091,1
26893,28.4409,28.4509,-81.7091,-81.6891,1
26894,28.4409,28.4509,-81.6891,-81.6691,0
26895,28.4409,28.4509,-81.6691,-81.6491,0
26896,28.4409,28.4509,-81.6491,-81.6291,0
26897,28.4409,28.4509,-81.6291,-81.6091,0
26898,28.4409,28.4509,-81.6091,-81.5891,0
26899,28.4409,28.4509,-81.5891,-81.5691,1
26900,28.4409,28.4509,-81.5691,-81.5491,0
26901,28.4409,28.4509,-81.5491,-81.5291,1
26902,28.4409,28.4509,-81.5291,-81.5091,1
26903,28.4409,28.4509,-81.5091,-81.4891,1
26904,28.4409,28.4509,-81.4891,-81.4691,1
26905,28.4409,28.4509,-81.4691,-81.4491,0
26906,28.4409,28.4509,-81.4491,-81.4291,0
26907,28.4409,28.4509,-81.4291,-81.4091,0
26908,28.4409,28.4509,-81.4091,-81.3891,0
26909,28.4409,28.4509,-81.3891,-81.3691,0
26910,28.4409,28.4509,-81.3691,-81.3491,0
26911,28.4409,28.4509,-81.3491,-81.3291,0
26912,28.4409,28.4509,-81.3291,-81.3091,0
26913,28.4409,28.4509,-81.3091,-81.2891,0
26914,28.4409,28.4509,-81.2891,-81.2691,0
26915,28.4409,28.4509,-81.2691,-81.2491,0
26916,28.4409,28.4509,-81.2491,-81.2291,0
26917,28.4409,28.4509,-81.2291,-81.2091,0
26918,28.4409,28.4509,-81.2091,-81.1891,0
26919,28.4409,28.4509,-81.1891,-81.1691,0
26920,28.4409,28.4509,-81.1691,-81.1491,0
26921,28.4409,28.4509,-81.1491,-81.1291,0
26922,28.4409,28.4509,-81.1291,-81.1091,0
26923,28.4409,28.4509,-81.1091,-81.0891,0
26924,28.4409,28.4509,-81.0891,-81.0691,0
26925,28.4409,28.4509,-81.0691,-81.0491,0
26926,28.4409,28.4509,-81.0491,-81.0291,0
26927,28.4409,28.4509,-81.0291,-81.0091,0
26928,28.4409,28.4509,-81.0091,-80.9891,0
26929,28.4409,28.4509,-80.9891,-80.9691,0
26930,28.4409,28.4509,-80.9691,-80.9491,0
26931,28.4409,28.4509,-80.9491,-80.9291,0
26932,28.4409,28.4509,-80.9291,-80.9091,0
26933,28.4409,28.4509,-80.9091,-80.8891,0
26934,28.4409,28.4509,-80.8891,-80.8691,0
26935,28.4409,28.4509,-80.8691,-80.8491,0
26936,28.4409,28.4509,-80.8491,-80.8291,0
26937,28.4409,28.4509,-80.8291,-80.8091,0
26938,28.4409,28.4509,-80.8091,-80.7891,0
26939,28.4409,28.4509,-80.7891,-80.7691,0
26940,28.4409,28.4509,-80.7691,-80.7491,1
26941,28.4409,28.4509,-80.7491,-80.7291,1
26942,28.4409,28.4509,-80.7291,-80.7091,1
26943,28.4409,28.4509,-80.7091,-80.6891,0
26944,28.4409,28.4509,-80.6891,-80.6691,0
26945,28.4409,28.4509,-80.6691,-80.6491,1
26946,28.4409,28.4509,-80.6491,-80.6291,1
26947,28.4409,28.4509,-80.6291,-80.6091,1
26948,28.4409,28.4509,-80.6091,-80.5891,1
26949,28.4409,28.4509,-80.5891,-80.5691,0
26950,28.4409,28.4509,-80.5691,-80.5491,1
26951,28.4409,28.4509,-80.5491,-80.5291,1
26952,28.4409,28.4509,-80.5291,-80.5091,0
26953,28.4409,28.4509,-80.5091,-80.4891,0
26954,28.4409,28.4509,-80.4891,-80.4691,0
26955,28.4409,28.4509,-80.4691,-80.4491,0
26956,28.4409,28.4509,-80.4491,-80.4291,0
26957,28.4409,28.4509,-80.4291,-80.4091,0
26958,28.4409,28.4509,-80.4091,-80.3891,0
26959,28.4409,28.4509,-80.3891,-80.3691,0
26960,28.4409,28.4509,-80.3691,-80.3491,0
26961,28.4409,28.4509,-80.3491,-80.3291,0
26962,28.4409,28.4509,-80.3291,-80.3091,1
26963,28.4409,28.4509,-80.3091,-80.2891,0
26964,28.4409,28.4509,-80.2891,-80.2691,0
26965,28.4409,28.4509,-80.2691,-80.2491,1
26966,28.4409,28.4509,-80.2491,-80.2291,0
26967,28.4409,28.4509,-80.2291,-80.2091,0
26968,28.4409,28.4509,-80.2091,-80.1891,0
26969,28.4409,28.4509,-80.1891,-80.1691,0
26970,28.4409,28.4509,-80.1691,-80.1491,1
26971,28.4409,28.4509,-80.1491,-80.1291,0
26972,28.4409,28.4509,-80.1291,-80.1091,1
26973,28.4409,28.4509,-80.1091,-80.0891,1
26974,28.4409,28.4509,-80.0891,-80.0691,0
26975,28.4409,28.4509,-80.0691,-80.0491,0
26976,28.4409,28.4509,-80.0491,-80.0291,0
26977,28.4409,28.4509,-80.0291,-80.0091,1
26978,28.4409,28.4509,-80.0091,-79.9891,1
26979,28.4409,28.4509,-79.9891,-79.9691,1
26980,28.4409,28.4509,-79.9691,-79.9491,1
26981,28.4409,28.4509,-79.9491,-79.9291,1
26982,28.4409,28.4509,-79.9291,-79.9091,0
26983,28.4409,28.4509,-79.9091,-79.8891,1
26984,28.4409,28.4509,-79.8891,-79.8691,0
26985,28.4409,28.4509,-79.8691,-79.8491,0
26986,28.4509,28.4609,-82.4691,-82.4491,0
26987,28.4509,28.4609,-82.4491,-82.4291,0
26988,28.4509,28.4609,-82.4291,-82.4091,0
26989,28.4509,28.4609,-82.4091,-82.3891,0
26990,28.4509,28.4609,-82.3891,-82.3691,0
26991,28.4509,28.4609,-82.3691,-82.3491,0
26992,28.4509,28.4609,-82.3491,-82.3291,0
26993,28.4509,28.4609,-82.3291,-82.3091,0
26994,28.4509,28.4609,-82.3091,-82.2891,0
26995,28.4509,28.4609,-82.2891,-82.2691,0
26996,28.4509,28.4609,-82.2691,-82.2491,0
26997,28.4509,28.4609,-82.2491,-82.2291,0
26998,28.4509,28.4609,-82.2291,-82.2091,0
26999,28.4509,28.4609,-82.2091,-82.1891,0
27000,28.4509,28.4609,-82.1891,-82.1691,0
27001,28.4509,28.4609,-82.1691,-82.1491,0
27002,28.4509,28.4609,-82.1491,-82.1291,0
27003,28.4509,28.4609,-82.1291,-82.1091,0
27004,28.4509,28.4609,-82.1091,-82.0891,0
27005,28.4509,28.4609,-82.0891,-82.0691,0
27006,28.4509,28.4609,-82.0691,-82.0491,0
27007,28.4509,28.4609,-82.0491,-82.0291,0
27008,28.4509,28.4609,-82.0291,-82.0091,0
27009,28.4509,28.4609,-82.0091,-81.9891,0
27010,28.4509,28.4609,-81.9891,-81.9691,0
27011,28.4509,28.4609,-81.9691,-81.9491,0
27012,28.4509,28.4609,-81.9491,-81.9291,0
27013,28.4509,28.4609,-81.9291,-81.9091,0
27014,28.4509,28.4609,-81.9091,-81.8891,0
27015,28.4509,28.4609,-81.8891,-81.8691,0
27016,28.4509,28.4609,-81.8691,-81.8491,0
27017,28.4509,28.4609,-81.8491,-81.8291,0
27018,28.4509,28.4609,-81.8291,-81.8091,1
27019,28.4509,28.4609,-81.8091,-81.7891,1
27020,28.4509,28.4609,-81.7891,-81.7691,0
27021,28.4509,28.4609,-81.7691,-81.7491,1
27022,28.4509,28.4609,-81.7491,-81.7291,1
27023,28.4509,28.4609,-81.7291,-81.7091,1
27024,28.4509,28.4609,-81.7091,-81.6891,0
27025,28.4509,28.4609,-81.6891,-81.6691,0
27026,28.4509,28.4609,-81.6691,-81.6491,0
27027,28.4509,28.4609,-81.6491,-81.6291,0
27028,28.4509,28.4609,-81.6291,-81.6091,1
27029,28.4509,28.4609,-81.6091,-81.5891,1
27030,28.4509,28.4609,-81.5891,-81.5691,0
27031,28.4509,28.4609,-81.5691,-81.5491,1
27032,28.4509,28.4609,-81.5491,-81.5291,1
27033,28.4509,28.4609,-81.5291,-81.5091,1
27034,28.4509,28.4609,-81.5091,-81.4891,0
27035,28.4509,28.4609,-81.4891,-81.4691,1
27036,28.4509,28.4609,-81.4691,-81.4491,0
27037,28.4509,28.4609,-81.4491,-81.4291,0
27038,28.4509,28.4609,-81.4291,-81.4091,0
27039,28.4509,28.4609,-81.4091,-81.3891,0
27040,28.4509,28.4609,-81.3891,-81.3691,0
27041,28.4509,28.4609,-81.3691,-81.3491,1
27042,28.4509,28.4609,-81.3491,-81.3291,1
27043,28.4509,28.4609,-81.3291,-81.3091,0
27044,28.4509,28.4609,-81.3091,-81.2891,0
27045,28.4509,28.4609,-81.2891,-81.2691,0
27046,28.4509,28.4609,-81.2691,-81.2491,0
27047,28.4509,28.4609,-81.2491,-81.2291,0
27048,28.4509,28.4609,-81.2291,-81.2091,0
27049,28.4509,28.4609,-81.2091,-81.1891,0
27050,28.4509,28.4609,-81.1891,-81.1691,0
27051,28.4509,28.4609,-81.1691,-81.1491,0
27052,28.4509,28.4609,-81.1491,-81.1291,0
27053,28.4509,28.4609,-81.1291,-81.1091,0
27054,28.4509,28.4609,-81.1091,-81.0891,0
27055,28.4509,28.4609,-81.0891,-81.0691,0
27056,28.4509,28.4609,-81.0691,-81.0491,0
27057,28.4509,28.4609,-81.0491,-81.0291,0
27058,28.4509,28.4609,-81.0291,-81.0091,0
27059,28.4509,28.4609,-81.0091,-80.9891,0
27060,28.4509,28.4609,-80.9891,-80.9691,0
27061,28.4509,28.4609,-80.9691,-80.9491,0
27062,28.4509,28.4609,-80.9491,-80.9291,0
27063,28.4509,28.4609,-80.9291,-80.9091,0
27064,28.4509,28.4609,-80.9091,-80.8891,0
27065,28.4509,28.4609,-80.8891,-80.8691,0
27066,28.4509,28.4609,-80.8691,-80.8491,0
27067,28.4509,28.4609,-80.8491,-80.8291,0
27068,28.4509,28.4609,-80.8291,-80.8091,0
27069,28.4509,28.4609,-80.8091,-80.7891,0
27070,28.4509,28.4609,-80.7891,-80.7691,0
27071,28.4509,28.4609,-80.7691,-80.7491,1
27072,28.4509,28.4609,-80.7491,-80.7291,1
27073,28.4509,28.4609,-80.7291,-80.7091,1
27074,28.4509,28.4609,-80.7091,-80.6891,0
27075,28.4509,28.4609,-80.6891,-80.6691,0
27076,28.4509,28.4609,-80.6691,-80.6491,1
27077,28.4509,28.4609,-80.6491,-80.6291,1
27078,28.4509,28.4609,-80.6291,-80.6091,1
27079,28.4509,28.4609,-80.6091,-80.5891,1
27080,28.4509,28.4609,-80.5891,-80.5691,0
27081,28.4509,28.4609,-80.5691,-80.5491,0
27082,28.4509,28.4609,-80.5491,-80.5291,0
27083,28.4509,28.4609,-80.5291,-80.5091,0
27084,28.4509,28.4609,-80.5091,-80.4891,0
27085,28.4509,28.4609,-80.4891,-80.4691,0
27086,28.4509,28.4609,-80.4691,-80.4491,0
27087,28.4509,28.4609,-80.4491,-80.4291,0
27088,28.4509,28.4609,-80.4291,-80.4091,0
27089,28.4509,28.4609,-80.4091,-80.3891,0
27090,28.4509,28.4609,-80.3891,-80.3691,0
27091,28.4509,28.4609,-80.3691,-80.3491,0
27092,28.4509,28.4609,-80.3491,-80.3291,0
27093,28.4509,28.4609,-80.3291,-80.3091,1
27094,28.4509,28.4609,-80.3091,-80.2891,0
27095,28.4509,28.4609,-80.2891,-80.2691,0
27096,28.4509,28.4609,-80.2691,-80.2491,0
27097,28.4509,28.4609,-80.2491,-80.2291,0
27098,28.4509,28.4609,-80.2291,-80.2091,0
27099,28.4509,28.4609,-80.2091,-80.1891,1
27100,28.4509,28.4609,-80.1891,-80.1691,1
27101,28.4509,28.4609,-80.1691,-80.1491,0
27102,28.4509,28.4609,-80.1491,-80.1291,0
27103,28.4509,28.4609,-80.1291,-80.1091,0
27104,28.4509,28.4609,-80.1091,-80.0891,1
27105,28.4509,28.4609,-80.0891,-80.0691,0
27106,28.4509,28.4609,-80.0691,-80.0491,1
27107,28.4509,28.4609,-80.0491,-80.0291,1
27108,28.4509,28.4609,-80.0291,-80.0091,1
27109,28.4509,28.4609,-80.0091,-79.9891,1
27110,28.4509,28.4609,-79.9891,-79.9691,1
27111,28.4509,28.4609,-79.9691,-79.9491,1
27112,28.4509,28.4609,-79.9491,-79.9291,1
27113,28.4509,28.4609,-79.9291,-79.9091,1
27114,28.4509,28.4609,-79.9091,-79.8891,1
27115,28.4509,28.4609,-79.8891,-79.8691,1
27116,28.4509,28.4609,-79.8691,-79.8491,0
27117,28.4609,28.4709,-82.4691,-82.4491,0
27118,28.4609,28.4709,-82.4491,-82.4291,0
27119,28.4609,28.4709,-82.4291,-82.4091,0
27120,28.4609,28.4709,-82.4091,-82.3891,0
27121,28.4609,28.4709,-82.3891,-82.3691,0
27122,28.4609,28.4709,-82.3691,-82.3491,0
27123,28.4609,28.4709,-82.3491,-82.3291,0
27124,28.4609,28.4709,-82.3291,-82.3091,0
27125,28.4609,28.4709,-82.3091,-82.2891,0
27126,28.4609,28.4709,-82.2891,-82.2691,0
27127,28.4609,28.4709,-82.2691,-82.2491,0
27128,28.4609,28.4709,-82.2491,-82.2291,0
27129,28.4609,28.4709,-82.2291,-82.2091,0
27130,28.4609,28.4709,-82.2091,-82.1891,0
27131,28.4609,28.4709,-82.1891,-82.1691,0
27132,28.4609,28.4709,-82.1691,-82.1491,0
27133,28.4609,28.4709,-82.1491,-82.1291,0
27134,28.4609,28.4709,-82.1291,-82.1091,0
27135,28.4609,28.4709,-82.1091,-82.0891,0
27136,28.4609,28.4709,-82.0891,-82.0691,0
27137,28.4609,28.4709,-82.0691,-82.0491,0
27138,28.4609,28.4709,-82.0491,-82.0291,0
27139,28.4609,28.4709,-82.0291,-82.0091,0
27140,28.4609,28.4709,-82.0091,-81.9891,0
27141,28.4609,28.4709,-81.9891,-81.9691,0
27142,28.4609,28.4709,-81.9691,-81.9491,0
27143,28.4609,28.4709,-81.9491,-81.9291,0
27144,28.4609,28.4709,-81.9291,-81.9091,0
27145,28.4609,28.4709,-81.9091,-81.8891,0
27146,28.4609,28.4709,-81.8891,-81.8691,0
27147,28.4609,28.4709,-81.8691,-81.8491,0
27148,28.4609,28.4709,-81.8491,-81.8291,0
27149,28.4609,28.4709,-81.8291,-81.8091,1
27150,28.4609,28.4709,-81.8091,-81.7891,0
27151,28.4609,28.4709,-81.7891,-81.7691,1
27152,28.4609,28.4709,-81.7691,-81.7491,1
27153,28.4609,28.4709,-81.7491,-81.7291,1
27154,28.4609,28.4709,-81.7291,-81.7091,1
27155,28.4609,28.4709,-81.7091,-81.6891,0
27156,28.4609,28.4709,-81.6891,-81.6691,0
27157,28.4609,28.4709,-81.6691,-81.6491,0
27158,28.4609,28.4709,-81.6491,-81.6291,0
27159,28.4609,28.4709,-81.6291,-81.6091,1
27160,28.4609,28.4709,-81.6091,-81.5891,0
27161,28.4609,28.4709,-81.5891,-81.5691,0
27162,28.4609,28.4709,-81.5691,-81.5491,1
27163,28.4609,28.4709,-81.5491,-81.5291,1
27164,28.4609,28.4709,-81.5291,-81.5091,1
27165,28.4609,28.4709,-81.5091,-81.4891,0
27166,28.4609,28.4709,-81.4891,-81.4691,0
27167,28.4609,28.4709,-81.4691,-81.4491,0
27168,28.4609,28.4709,-81.4491,-81.4291,0
27169,28.4609,28.4709,-81.4291,-81.4091,1
27170,28.4609,28.4709,-81.4091,-81.3891,1
27171,28.4609,28.4709,-81.3891,-81.3691,1
27172,28.4609,28.4709,-81.3691,-81.3491,1
27173,28.4609,28.4709,-81.3491,-81.3291,1
27174,28.4609,28.4709,-81.3291,-81.3091,1
27175,28.4609,28.4709,-81.3091,-81.2891,0
27176,28.4609,28.4709,-81.2891,-81.2691,0
27177,28.4609,28.4709,-81.2691,-81.2491,1
27178,28.4609,28.4709,-81.2491,-81.2291,0
27179,28.4609,28.4709,-81.2291,-81.2091,0
27180,28.4609,28.4709,-81.2091,-81.1891,0
27181,28.4609,28.4709,-81.1891,-81.1691,0
27182,28.4609,28.4709,-81.1691,-81.1491,0
27183,28.4609,28.4709,-81.1491,-81.1291,0
27184,28.4609,28.4709,-81.1291,-81.1091,0
27185,28.4609,28.4709,-81.1091,-81.0891,0
27186,28.4609,28.4709,-81.0891,-81.0691,0
27187,28.4609,28.4709,-81.0691,-81.0491,0
27188,28.4609,28.4709,-81.0491,-81.0291,0
27189,28.4609,28.4709,-81.0291,-81.0091,0
27190,28.4609,28.4709,-81.0091,-80.9891,0
27191,28.4609,28.4709,-80.9891,-80.9691,0
27192,28.4609,28.4709,-80.9691,-80.9491,0
27193,28.4609,28.4709,-80.9491,-80.9291,0
27194,28.4609,28.4709,-80.9291,-80.9091,0
27195,28.4609,28.4709,-80.9091,-80.8891,0
27196,28.4609,28.4709,-80.8891,-80.8691,0
27197,28.4609,28.4709,-80.8691,-80.8491,0
27198,28.4609,28.4709,-80.8491,-80.8291,0
27199,28.4609,28.4709,-80.8291,-80.8091,0
27200,28.4609,28.4709,-80.8091,-80.7891,0
27201,28.4609,28.4709,-80.7891,-80.7691,0
27202,28.4609,28.4709,-80.7691,-80.7491,1
27203,28.4609,28.4709,-80.7491,-80.7291,1
27204,28.4609,28.4709,-80.7291,-80.7091,1
27205,28.4609,28.4709,-80.7091,-80.6891,0
27206,28.4609,28.4709,-80.6891,-80.6691,0
27207,28.4609,28.4709,-80.6691,-80.6491,1
27208,28.4609,28.4709,-80.6491,-80.6291,1
27209,28.4609,28.4709,-80.6291,-80.6091,1
27210,28.4609,28.4709,-80.6091,-80.5891,1
27211,28.4609,28.4709,-80.5891,-80.5691,0
27212,28.4609,28.4709,-80.5691,-80.5491,0
27213,28.4609,28.4709,-80.5491,-80.5291,0
27214,28.4609,28.4709,-80.5291,-80.5091,1
27215,28.4609,28.4709,-80.5091,-80.4891,0
27216,28.4609,28.4709,-80.4891,-80.4691,0
27217,28.4609,28.4709,-80.4691,-80.4491,0
27218,28.4609,28.4709,-80.4491,-80.4291,0
27219,28.4609,28.4709,-80.4291,-80.4091,0
27220,28.4609,28.4709,-80.4091,-80.3891,0
27221,28.4609,28.4709,-80.3891,-80.3691,0
27222,28.4609,28.4709,-80.3691,-80.3491,0
27223,28.4609,28.4709,-80.3491,-80.3291,0
27224,28.4609,28.4709,-80.3291,-80.3091,1
27225,28.4609,28.4709,-80.3091,-80.2891,0
27226,28.4609,28.4709,-80.2891,-80.2691,0
27227,28.4609,28.4709,-80.2691,-80.2491,0
27228,28.4609,28.4709,-80.2491,-80.2291,0
27229,28.4609,28.4709,-80.2291,-80.2091,1
27230,28.4609,28.4709,-80.2091,-80.1891,1
27231,28.4609,28.4709,-80.1891,-80.1691,1
27232,28.4609,28.4709,-80.1691,-80.1491,1
27233,28.4609,28.4709,-80.1491,-80.1291,1
27234,28.4609,28.4709,-80.1291,-80.1091,1
27235,28.4609,28.4709,-80.1091,-80.0891,1
27236,28.4609,28.4709,-80.0891,-80.0691,0
27237,28.4609,28.4709,-80.0691,-80.0491,0
27238,28.4609,28.4709,-80.0491,-80.0291,1
27239,28.4609,28.4709,-80.0291,-80.0091,1
27240,28.4609,28.4709,-80.0091,-79.9891,0
27241,28.4609,28.4709,-79.9891,-79.9691,1
27242,28.4609,28.4709,-79.9691,-79.9491,1
27243,28.4609,28.4709,-79.9491,-79.9291,1
27244,28.4609,28.4709,-79.9291,-79.9091,0
27245,28.4609,28.4709,-79.9091,-79.8891,1
27246,28.4609,28.4709,-79.8891,-79.8691,1
27247,28.4609,28.4709,-79.8691,-79.8491,0
27248,28.4709,28.4809,-82.4691,-82.4491,0
27249,28.4709,28.4809,-82.4491,-82.4291,0
27250,28.4709,28.4809,-82.4291,-82.4091,0
27251,28.4709,28.4809,-82.4091,-82.3891,0
27252,28.4709,28.4809,-82.3891,-82.3691,0
27253,28.4709,28.4809,-82.3691,-82.3491,0
27254,28.4709,28.4809,-82.3491,-82.3291,0
27255,28.4709,28.4809,-82.3291,-82.3091,1
27256,28.4709,28.4809,-82.3091,-82.2891,0
27257,28.4709,28.4809,-82.2891,-82.2691,0
27258,28.4709,28.4809,-82.2691,-82.2491,0
27259,28.4709,28.4809,-82.2491,-82.2291,0
27260,28.4709,28.4809,-82.2291,-82.2091,0
27261,28.4709,28.4809,-82.2091,-82.1891,0
27262,28.4709,28.4809,-82.1891,-82.1691,0
27263,28.4709,28.4809,-82.1691,-82.1491,0
27264,28.4709,28.4809,-82.1491,-82.1291,0
27265,28.4709,28.4809,-82.1291,-82.1091,0
27266,28.4709,28.4809,-82.1091,-82.0891,0
27267,28.4709,28.4809,-82.0891,-82.0691,0
27268,28.4709,28.4809,-82.0691,-82.0491,0
27269,28.4709,28.4809,-82.0491,-82.0291,0
27270,28.4709,28.4809,-82.0291,-82.0091,0
27271,28.4709,28.4809,-82.0091,-81.9891,0
27272,28.4709,28.4809,-81.9891,-81.9691,0
27273,28.4709,28.4809,-81.9691,-81.9491,0
27274,28.4709,28.4809,-81.9491,-81.9291,0
27275,28.4709,28.4809,-81.9291,-81.9091,0
27276,28.4709,28.4809,-81.9091,-81.8891,0
27277,28.4709,28.4809,-81.8891,-81.8691,0
27278,28.4709,28.4809,-81.8691,-81.8491,1
27279,28.4709,28.4809,-81.8491,-81.8291,1
27280,28.4709,28.4809,-81.8291,-81.8091,0
